inspection_id,timestamp,ligne,produit,camera_id,defaut_detecte,type_defaut,confiance_ia_pct,score_qualite,largeur_mm,hauteur_mm,poids_g,temps_inspection_ms,decision,operateur_validation,shift,cout_non_qualite_mad
QC-02680,2026-05-11 19:45,Convoyeur C,Pièce B,CAM-1,True,Dimension,68.63,29.13,48.47,81.17,121.87,132.6,Accepté,Corrigé,Après-midi,171.27
QC-02681,2026-04-02 16:30,Ligne Assemblage B,Boîte D,CAM-6,False,Aucun,94.88,93.6,50.5,79.65,116.89,130.2,Accepté,Validé,Après-midi,3.71
QC-02682,2026-01-30 07:45,Convoyeur C,Boîte D,CAM-4,False,Aucun,78.44,,50.91,79.36,113.8,26.9,Accepté,Corrigé,Matin,5.07
QC-02683,2026-04-27 22:00,Ligne Assemblage B,Pièce B,CAM-7,False,Aucun,84.18,84.65,48.98,79.74,141.98,31.5,Accepté,Non vérifié,Nuit,4.8
QC-02684,2026-06-26 19:45,Presse A,Boîte D,CAM-8,False,Aucun,89.68,71.88,49.53,78.62,116.05,26.7,Accepté,Non vérifié,Nuit,7.1
QC-02685,2026-06-07 09:00,Presse A,Pièce A,CAM-2,False,Aucun,76.19,85.88,47.96,80.71,115.12,85.6,Accepté,Corrigé,Après-midi,2.94
QC-02686,2026-03-15 22:45,Machine Vision 1,Boîte D,CAM-6,False,Aucun,79.82,94.35,50.35,83.55,111.3,229.3,Accepté,Non vérifié,Après-midi,2.52
QC-02687,2026-05-31 17:00,Machine Vision 1,Pièce A,CAM-2,False,Aucun,97.16,79.1,46.59,85.19,124.53,29.3,Accepté,Corrigé,Matin,7.16
QC-02688,2026-06-23 13:15,Machine Vision 2,Boîte D,CAM-6,False,Aucun,97.73,91.82,50.36,80.15,115.98,41.5,Accepté,Corrigé,Nuit,6.83
QC-02689,2026-02-19 06:30,Machine Vision 2,Pièce C,CAM-7,False,Aucun,83.0,75.27,51.75,81.64,128.64,19.0,Accepté,Validé,Nuit,7.82
QC-02690,2026-03-19 13:30,Ligne Assemblage B,Pièce B,CAM-3,False,Aucun,95.58,88.7,51.33,80.29,,106.0,Accepté,Corrigé,Nuit,7.62
QC-02691,2026-06-04 13:30,Machine Vision 1,Pièce B,CAM-4,True,Rayure,98.63,53.81,47.94,86.19,121.83,171.8,Rejet,Validé,Matin,37.13
QC-02692,2026-05-04 11:00,Ligne Assemblage B,Boîte D,CAM-5,False,Aucun,71.63,72.48,51.66,78.36,124.43,74.1,Accepté,Non vérifié,Nuit,3.43
QC-02693,2026-05-13 10:00,Machine Vision 2,Boîte D,CAM-5,False,Aucun,86.74,68.34,48.42,87.91,121.43,104.4,Accepté,Non vérifié,Matin,3.46
QC-02694,2026-06-04 13:45,Presse A,Pièce A,CAM-4,False,Aucun,95.45,54.93,54.95,79.93,120.6,43.5,Accepté,Non vérifié,Nuit,7.04
QC-02695,2026-03-18 20:30,Presse A,Pièce A,CAM-2,True,Rayure,77.36,49.17,49.7,76.86,125.64,130.8,Rejet,Corrigé,Après-midi,140.9
QC-02696,2026-01-09 10:00,Ligne Assemblage B,Pièce A,CAM-7,False,Aucun,98.91,63.49,49.91,80.78,115.26,24.6,Accepté,Non vérifié,Matin,4.94
QC-02697,2026-06-26 10:30,Machine Vision 1,Pièce A,CAM-5,False,Aucun,79.16,97.89,48.48,83.88,110.59,153.9,Accepté,Corrigé,Nuit,4.8
QC-02698,2026-01-08 07:30,Ligne Assemblage B,Boîte D,CAM-6,True,Assemblage,94.47,49.97,50.33,80.95,115.52,146.8,Rejet,Non vérifié,Nuit,38.0
QC-02699,2026-01-26 06:15,Convoyeur C,Pièce C,CAM-4,False,Aucun,95.38,66.93,51.15,78.29,124.88,89.3,Accepté,Non vérifié,Après-midi,3.05
QC-02700,2026-01-28 22:00,Machine Vision 1,Pièce C,CAM-7,False,Aucun,90.17,92.09,51.65,82.58,111.25,88.2,Accepté,Validé,Après-midi,7.22
QC-02701,2026-01-15 09:00,Ligne Assemblage B,Boîte D,CAM-3,True,Dimension,71.68,71.97,51.7,78.92,114.7,77.8,Accepté,Validé,Matin,104.4
QC-02702,2026-02-20 21:45,Convoyeur C,Pièce A,CAM-6,False,Aucun,72.72,64.66,49.42,82.64,113.77,21.6,Accepté,Validé,Après-midi,2.1
QC-02703,2026-04-17 17:30,Machine Vision 2,Pièce A,CAM-6,False,Aucun,93.64,80.15,50.92,77.21,121.26,43.7,Accepté,Non vérifié,Matin,3.49
QC-02704,2026-02-03 08:15,Ligne Assemblage B,Pièce B,CAM-6,True,Assemblage,73.12,25.35,48.47,85.56,139.36,17.2,Rejet,Corrigé,Après-midi,72.21
QC-02705,2026-04-25 21:15,Machine Vision 1,Pièce C,CAM-8,True,Assemblage,73.5,62.12,49.24,72.75,127.18,90.0,Rejet,Corrigé,Matin,85.87
QC-02706,2026-02-16 22:45,Ligne Assemblage B,Boîte D,CAM-4,False,Aucun,75.27,84.05,46.77,79.26,114.36,20.0,Accepté,Non vérifié,Matin,4.94
QC-02707,2026-03-23 17:15,Ligne Assemblage B,Pièce C,CAM-7,False,Aucun,70.09,93.97,48.34,76.0,111.7,89.0,Accepté,Corrigé,Après-midi,5.21
QC-02708,2026-04-12 21:15,Machine Vision 2,Pièce B,CAM-4,True,Rayure,73.53,66.0,51.1,84.36,116.4,15.1,Rejet,Corrigé,Nuit,150.94
QC-02709,2026-05-28 17:45,Presse A,Boîte D,CAM-8,False,Aucun,94.18,81.96,53.6,83.19,118.66,56.5,Accepté,Validé,Nuit,6.64
QC-02710,2026-01-05 06:30,Ligne Assemblage B,Pièce C,CAM-3,False,Aucun,85.84,97.64,51.52,81.18,114.42,57.2,Accepté,Validé,Après-midi,2.42
QC-02711,2026-01-12 20:15,Machine Vision 1,Pièce B,CAM-6,False,Aucun,97.62,61.22,51.44,80.75,110.45,140.2,Accepté,Non vérifié,Matin,1.37
QC-02712,2026-02-12 13:45,Presse A,Pièce C,CAM-3,False,Aucun,94.15,52.32,56.9,77.9,123.95,40.9,Accepté,Corrigé,Après-midi,5.75
QC-02713,2026-04-26 13:00,Convoyeur C,Pièce C,CAM-2,True,Dimension,60.19,62.41,52.97,79.41,113.08,25.0,Accepté,Non vérifié,Matin,161.55
QC-02714,2026-01-11 19:00,Presse A,Boîte D,CAM-1,False,Aucun,96.57,62.54,48.39,84.66,114.29,179.5,Accepté,Validé,Matin,0.52
QC-02715,2026-02-14 14:45,Machine Vision 1,Boîte D,CAM-8,False,Aucun,98.51,63.47,52.65,78.39,124.04,103.9,Accepté,Non vérifié,Matin,4.21
QC-02716,2026-02-28 13:30,Convoyeur C,Pièce C,CAM-7,False,Aucun,83.89,89.33,52.2,80.31,113.75,133.1,Accepté,Validé,Matin,3.79
QC-02717,2026-01-20 19:45,Presse A,Pièce A,CAM-6,False,Aucun,85.97,96.46,47.77,84.27,118.74,14.5,Accepté,Validé,Matin,6.7
QC-02718,2026-05-06 07:15,Machine Vision 1,Pièce A,CAM-6,False,Aucun,,77.5,49.73,82.73,106.2,63.6,Accepté,Validé,Nuit,6.34
QC-02719,2026-06-11 14:00,Machine Vision 1,Pièce B,CAM-1,False,Aucun,90.83,79.6,49.12,81.07,125.76,32.9,Accepté,Non vérifié,Nuit,0.33
QC-02720,2026-04-29 17:15,Machine Vision 2,Pièce C,CAM-8,False,Aucun,74.09,63.62,49.16,73.67,111.61,163.7,Accepté,Corrigé,Nuit,1.3
QC-02721,2026-03-08 06:45,Machine Vision 1,Pièce C,CAM-1,False,Aucun,83.59,53.06,50.61,77.0,132.08,98.5,Accepté,Corrigé,Nuit,7.98
QC-02722,2026-05-20 10:00,Convoyeur C,Pièce C,CAM-3,False,Aucun,91.69,67.92,50.67,78.44,129.42,16.2,Accepté,Non vérifié,Après-midi,1.63
QC-02723,2026-06-11 14:15,Presse A,Boîte D,CAM-1,False,Aucun,78.59,55.7,48.18,79.48,121.7,57.4,Accepté,Non vérifié,Matin,1.77
QC-02724,2026-04-28 19:30,Presse A,Boîte D,CAM-2,False,Aucun,84.19,63.88,51.58,78.78,111.79,156.0,Accepté,Non vérifié,Matin,7.65
QC-02725,2026-01-07 20:30,Machine Vision 2,Pièce C,CAM-7,True,Rayure,58.46,54.84,51.08,80.0,132.89,80.6,Accepté,Validé,Après-midi,157.1
QC-02726,2026-02-15 06:45,Machine Vision 1,Boîte D,CAM-2,False,Aucun,77.18,95.82,54.13,83.05,133.12,33.6,Accepté,Non vérifié,Après-midi,7.99
QC-02727,2026-04-04 12:45,Machine Vision 1,Boîte D,CAM-7,False,Aucun,70.47,71.37,49.89,80.69,131.41,119.6,Accepté,Non vérifié,Après-midi,5.86
QC-02728,2026-03-30 12:15,Presse A,Pièce B,CAM-3,True,Rayure,95.52,58.2,50.64,81.18,116.28,78.6,Rejet,Corrigé,Nuit,85.72
QC-02729,2026-06-22 08:00,Convoyeur C,Boîte D,CAM-3,True,Fissure,96.17,64.8,51.78,79.64,108.99,51.7,Rejet,Non vérifié,Matin,14.82
QC-02730,2026-05-05 17:00,Presse A,Boîte D,CAM-4,False,Aucun,92.39,56.61,53.77,80.37,126.72,40.1,Accepté,Validé,Matin,0.51
QC-02731,2026-06-17 12:00,Ligne Assemblage B,Pièce A,CAM-3,False,Aucun,84.82,79.24,49.06,74.8,115.64,42.8,Accepté,Non vérifié,Matin,5.03
QC-02732,2026-06-24 08:15,Convoyeur C,Pièce A,CAM-7,False,Aucun,77.48,52.07,50.33,83.08,126.21,183.6,Accepté,Corrigé,Matin,2.04
QC-02733,2026-04-24 14:30,Machine Vision 2,Pièce B,CAM-4,False,Aucun,88.78,95.53,49.82,84.59,126.66,59.2,Accepté,Validé,Matin,1.68
QC-02734,2026-05-23 10:00,Ligne Assemblage B,Pièce A,CAM-2,False,Aucun,84.0,52.69,49.43,80.59,118.71,70.0,Accepté,Non vérifié,Nuit,5.64
QC-02735,2026-04-17 07:45,Convoyeur C,Pièce C,CAM-8,False,Aucun,88.04,99.61,49.85,78.99,118.49,33.7,Accepté,Corrigé,Après-midi,2.32
QC-02736,2026-06-24 14:45,Convoyeur C,Pièce B,CAM-4,False,Aucun,82.46,68.96,48.32,85.03,113.94,30.9,Accepté,Corrigé,Après-midi,6.16
QC-02737,2026-06-19 15:15,Machine Vision 2,Pièce B,CAM-3,False,Aucun,70.93,75.08,48.49,78.72,122.52,18.6,Accepté,Non vérifié,Matin,5.6
QC-02738,2026-03-28 21:00,Ligne Assemblage B,Pièce B,CAM-5,True,Fissure,60.13,43.04,48.09,76.98,119.3,23.8,Accepté,Non vérifié,Matin,36.85
QC-02739,2026-03-08 06:30,Machine Vision 2,Pièce B,CAM-3,False,Aucun,77.52,93.63,49.85,75.89,122.19,70.2,Accepté,Validé,Nuit,6.78
QC-02740,2026-03-18 12:45,Machine Vision 1,Pièce A,CAM-3,False,Aucun,80.78,58.27,51.59,82.72,106.55,26.6,Accepté,Validé,Nuit,7.32
QC-02741,2026-05-29 14:00,Presse A,Pièce B,CAM-5,False,Aucun,90.68,61.67,47.91,75.63,119.36,53.0,Accepté,Non vérifié,Nuit,6.6
QC-02742,2026-03-23 06:45,Ligne Assemblage B,Pièce B,CAM-1,False,Aucun,79.33,82.4,45.92,80.25,110.05,12.7,Accepté,Corrigé,Matin,0.53
QC-02743,2026-05-27 07:00,Machine Vision 1,Boîte D,CAM-5,True,Couleur,73.68,67.48,46.19,76.33,109.4,24.3,Rejet,Corrigé,Nuit,2.87
QC-02744,2026-04-12 21:45,Machine Vision 2,Pièce B,CAM-5,False,Aucun,88.7,88.83,48.58,80.94,117.95,98.4,Accepté,Non vérifié,Nuit,5.43
QC-02745,2026-02-13 08:30,Machine Vision 2,Pièce C,CAM-1,False,Aucun,93.27,59.33,50.52,83.51,122.26,60.5,Accepté,Non vérifié,Matin,2.21
QC-02746,2026-02-16 06:45,Machine Vision 1,Boîte D,CAM-7,False,Aucun,83.82,59.56,49.92,78.64,129.18,110.9,Accepté,Non vérifié,Après-midi,3.67
QC-02747,2026-02-23 09:15,Presse A,Pièce B,CAM-3,False,Aucun,79.21,86.24,51.15,77.47,121.04,31.6,Accepté,Validé,Nuit,6.29
QC-02748,2026-03-04 06:15,Machine Vision 1,Pièce C,CAM-2,False,Aucun,81.31,70.59,51.91,80.02,134.19,165.3,Accepté,Validé,Matin,1.59
QC-02749,2026-05-04 09:00,Machine Vision 2,Boîte D,CAM-8,False,Aucun,95.85,60.94,52.85,82.66,119.12,73.8,Accepté,Non vérifié,Après-midi,7.96
QC-02750,2026-02-17 16:45,Machine Vision 1,Pièce A,CAM-3,False,Aucun,83.41,74.25,49.65,79.44,112.48,77.7,Accepté,Validé,Après-midi,0.73
QC-02751,2026-06-04 22:15,Machine Vision 2,Pièce C,CAM-6,False,Aucun,87.61,98.8,50.12,81.47,133.4,20.3,Accepté,Non vérifié,Matin,7.62
QC-02752,2026-05-11 07:15,Machine Vision 1,Pièce A,CAM-6,False,Aucun,73.47,68.03,51.85,76.88,116.16,12.7,Accepté,Validé,Matin,3.59
QC-02753,2026-02-14 19:45,Convoyeur C,Boîte D,CAM-8,True,Fissure,60.87,59.35,49.33,82.23,118.29,119.3,Accepté,Validé,Matin,29.59
QC-02754,2026-03-30 13:30,Presse A,Pièce B,CAM-2,True,Couleur,70.65,63.05,48.36,82.6,110.93,167.0,Accepté,Corrigé,Nuit,110.69
QC-02755,2026-03-02 18:45,Ligne Assemblage B,Pièce B,CAM-2,False,Aucun,74.76,53.79,44.91,81.3,132.73,23.8,Accepté,Corrigé,Nuit,2.84
QC-02756,2026-05-27 19:00,Convoyeur C,Pièce B,CAM-4,False,Aucun,88.5,67.78,50.09,78.17,108.22,74.4,Accepté,Corrigé,Matin,2.88
QC-02757,2026-05-08 22:30,Machine Vision 2,Pièce A,CAM-2,False,Aucun,94.32,60.53,49.36,83.71,116.0,55.5,Accepté,Non vérifié,Matin,0.9
QC-02758,2026-02-08 12:45,Machine Vision 2,Boîte D,CAM-8,False,Aucun,75.25,71.27,,80.66,106.05,72.8,Accepté,Corrigé,Matin,5.8
QC-02759,2026-04-14 08:00,Machine Vision 1,Boîte D,CAM-5,False,Aucun,72.67,79.1,53.49,80.0,119.87,65.1,Accepté,Corrigé,Nuit,5.49
QC-02760,2026-05-26 20:00,Convoyeur C,Pièce A,CAM-5,False,Aucun,80.0,73.65,52.92,77.11,120.65,92.9,Accepté,Corrigé,Matin,4.05
QC-02761,2026-03-31 08:30,Presse A,Pièce C,CAM-7,False,Aucun,92.62,52.82,48.95,83.37,127.15,129.1,Accepté,Corrigé,Matin,5.92
QC-02762,2026-04-27 16:15,Convoyeur C,Pièce B,CAM-5,False,Aucun,87.15,56.07,51.93,79.71,137.23,84.1,Accepté,Non vérifié,Matin,4.76
QC-02763,2026-06-12 16:30,Convoyeur C,Pièce C,CAM-5,True,Fissure,57.63,59.64,48.98,76.75,126.34,123.3,Accepté,Validé,Matin,102.53
QC-02764,2026-04-19 11:15,Convoyeur C,Pièce A,CAM-1,False,Aucun,95.75,90.09,46.41,77.66,126.86,63.9,Accepté,Validé,Après-midi,6.61
QC-02765,2026-04-26 10:30,Presse A,Pièce A,CAM-1,False,Aucun,89.4,50.46,44.17,77.65,125.17,68.6,Accepté,Corrigé,Matin,2.44
QC-02766,2026-06-25 12:30,Machine Vision 2,Pièce B,CAM-2,False,Aucun,94.04,78.52,50.57,80.53,129.47,106.4,Accepté,Validé,Après-midi,4.58
QC-02767,2026-05-17 16:30,Machine Vision 2,Pièce B,CAM-7,True,Assemblage,62.73,50.49,48.29,79.39,119.86,49.6,Accepté,Validé,Après-midi,54.39
QC-02768,2026-06-15 20:30,Machine Vision 2,Pièce A,CAM-6,False,Aucun,76.76,89.71,50.52,83.32,124.02,27.7,Accepté,Validé,Après-midi,7.07
QC-02769,2026-01-01 06:30,Machine Vision 1,Pièce C,CAM-5,True,Fissure,60.99,50.22,54.82,75.9,116.8,12.9,Accepté,Validé,Après-midi,110.47
QC-02770,2026-03-29 22:45,Machine Vision 1,Boîte D,CAM-4,False,Aucun,74.12,97.31,51.72,79.69,120.39,70.1,Accepté,Corrigé,Après-midi,3.86
QC-02771,2026-05-15 18:45,Convoyeur C,Pièce B,CAM-5,True,Assemblage,95.87,30.94,47.92,78.45,126.38,30.1,Rejet,Validé,Matin,74.65
QC-02772,2026-01-11 06:00,Machine Vision 1,Pièce B,CAM-5,False,Aucun,77.41,82.15,50.11,80.75,129.14,172.5,Accepté,Validé,Nuit,6.43
QC-02773,2026-05-15 13:00,Machine Vision 1,Pièce B,CAM-5,False,Aucun,79.85,59.53,51.15,81.37,127.23,78.1,Accepté,Validé,Nuit,3.36
QC-02774,2026-03-26 14:15,Machine Vision 1,Pièce C,CAM-6,False,Aucun,72.69,50.24,50.62,77.56,112.99,30.4,Accepté,Validé,Matin,2.8
QC-02775,2026-05-22 17:45,Machine Vision 2,Boîte D,CAM-3,False,Aucun,73.76,74.01,54.0,76.12,114.73,86.8,Accepté,Validé,Après-midi,5.3
QC-02776,2026-02-27 19:30,Convoyeur C,Pièce B,CAM-4,False,Aucun,93.59,62.09,48.09,85.06,132.39,150.9,Accepté,Non vérifié,Nuit,3.49
QC-02777,2026-01-20 20:45,Ligne Assemblage B,Pièce B,CAM-3,False,Aucun,75.63,55.87,50.44,79.62,118.94,50.4,Accepté,Non vérifié,Nuit,5.28
QC-02778,2026-05-08 18:00,Ligne Assemblage B,Pièce B,CAM-8,False,Aucun,92.41,54.42,46.5,78.44,126.86,47.8,Accepté,Corrigé,Nuit,2.96
QC-02779,2026-01-06 12:15,Ligne Assemblage B,Pièce B,CAM-8,False,Aucun,78.85,58.15,50.86,80.64,113.55,75.8,Accepté,Corrigé,Après-midi,5.35
QC-02780,2026-02-12 12:30,Convoyeur C,Boîte D,CAM-2,False,Aucun,88.16,52.33,51.36,79.01,110.37,60.1,Accepté,Non vérifié,Matin,2.99
QC-02781,2026-05-15 12:45,Machine Vision 2,Pièce A,CAM-3,False,Aucun,72.72,56.41,48.08,80.12,126.91,148.3,Accepté,Corrigé,Nuit,5.28
QC-02782,2026-04-17 15:30,Machine Vision 2,Pièce A,CAM-8,False,Aucun,96.59,79.55,45.65,87.05,118.86,151.0,Accepté,Corrigé,Nuit,1.32
QC-02783,2026-01-02 12:30,Machine Vision 2,Boîte D,CAM-8,False,Aucun,97.97,92.83,53.65,78.54,118.58,13.7,Accepté,Non vérifié,Nuit,4.73
QC-02784,2026-06-08 22:15,Convoyeur C,Boîte D,CAM-6,False,Aucun,71.42,64.35,52.32,80.02,116.51,109.1,Accepté,Validé,Nuit,4.13
QC-02785,2026-02-26 21:15,Presse A,Pièce B,CAM-3,False,Aucun,84.04,77.88,,75.22,125.65,36.8,Accepté,Corrigé,Nuit,2.21
QC-02786,2026-01-18 11:45,Machine Vision 2,Pièce A,CAM-8,False,Aucun,93.81,53.83,51.1,81.24,103.35,82.6,Accepté,Corrigé,Nuit,0.07
QC-02787,2026-02-20 15:30,Ligne Assemblage B,Boîte D,CAM-4,False,Aucun,91.38,86.8,49.85,76.76,116.8,69.7,Accepté,Validé,Nuit,3.47
QC-02788,2026-05-26 10:00,Ligne Assemblage B,Pièce A,CAM-8,False,Aucun,81.79,76.39,51.3,84.81,114.28,175.0,Accepté,Validé,Matin,4.76
QC-02789,2026-04-10 21:45,Machine Vision 1,Pièce B,CAM-4,True,Rayure,69.95,56.06,50.51,83.29,121.18,117.8,Accepté,Validé,Matin,176.59
QC-02790,2026-01-15 09:30,Ligne Assemblage B,Pièce A,CAM-6,True,Fissure,97.21,45.41,50.39,71.74,115.0,190.2,Rejet,Corrigé,Matin,119.93
QC-02791,2026-06-27 18:45,Machine Vision 2,Boîte D,CAM-2,True,Dimension,65.11,26.11,51.4,77.29,119.78,93.4,Accepté,Non vérifié,Nuit,12.95
QC-02792,2026-03-12 09:30,Convoyeur C,Pièce C,CAM-4,False,Aucun,77.16,56.91,49.67,79.82,125.02,32.3,Accepté,Non vérifié,Nuit,0.04
QC-02793,2026-06-01 20:15,Presse A,Pièce C,CAM-5,False,Aucun,92.14,75.49,46.54,78.18,114.21,20.2,Accepté,Corrigé,Après-midi,5.21
QC-02794,2026-05-05 22:30,Ligne Assemblage B,Pièce C,CAM-3,False,Aucun,73.26,59.48,48.37,79.75,132.01,82.0,Accepté,Validé,Après-midi,3.67
QC-02795,2026-02-25 21:45,Presse A,Pièce A,CAM-5,True,Assemblage,67.24,74.11,51.68,75.13,130.63,113.6,Accepté,Corrigé,Matin,18.41
QC-02796,2026-03-16 14:30,Presse A,Pièce B,CAM-8,False,Aucun,78.37,82.07,48.99,82.17,105.1,13.8,Accepté,Validé,Matin,3.09
QC-02797,2026-06-17 19:30,Machine Vision 2,Boîte D,CAM-5,False,Aucun,96.83,87.94,49.11,77.13,116.33,295.8,Accepté,Non vérifié,Nuit,3.76
QC-02798,2026-04-12 10:30,Machine Vision 1,Boîte D,CAM-4,False,Aucun,91.77,54.82,47.18,77.88,118.59,81.6,Accepté,Non vérifié,Matin,3.75
QC-02799,2026-04-18 18:45,Presse A,Boîte D,CAM-1,True,Assemblage,75.5,59.48,52.04,80.02,130.62,133.2,Rejet,Validé,Après-midi,148.38
QC-02800,2026-06-01 16:30,Machine Vision 1,Pièce C,CAM-4,False,Aucun,90.87,77.78,51.24,80.01,111.55,65.1,Accepté,Non vérifié,Après-midi,7.97
QC-02801,2026-01-30 21:00,Ligne Assemblage B,Pièce A,CAM-5,False,Aucun,90.45,94.13,49.72,78.64,113.85,37.8,Accepté,Non vérifié,Matin,6.45
QC-02802,2026-02-21 12:30,Convoyeur C,Pièce B,CAM-8,False,Aucun,94.62,63.78,47.22,82.17,109.97,104.0,Accepté,Corrigé,Après-midi,6.73
QC-02803,2026-02-22 17:45,Presse A,Pièce C,CAM-2,False,Aucun,74.2,61.14,52.19,72.89,119.25,163.1,Accepté,Corrigé,Matin,3.69
QC-02804,2026-01-03 12:45,Ligne Assemblage B,Pièce B,CAM-3,True,Rayure,94.37,71.05,49.0,80.03,115.48,36.3,Rejet,Non vérifié,Nuit,117.77
QC-02805,2026-01-13 11:00,Machine Vision 2,Pièce C,CAM-5,False,Aucun,95.48,88.36,49.26,79.54,116.42,138.8,Accepté,Non vérifié,Matin,1.64
QC-02806,2026-02-27 06:30,Machine Vision 2,Boîte D,CAM-7,False,Aucun,76.7,58.69,52.99,81.09,134.14,147.7,Accepté,Validé,Nuit,0.59
QC-02807,2026-03-12 20:45,Ligne Assemblage B,Pièce C,CAM-6,True,Rayure,72.1,50.58,51.57,86.7,104.93,108.7,Rejet,Validé,Nuit,133.14
QC-02808,2026-05-10 21:30,Presse A,Pièce C,CAM-4,True,Dimension,66.57,26.7,49.54,80.51,116.05,69.6,Accepté,Corrigé,Après-midi,7.12
QC-02809,2026-04-24 07:30,Ligne Assemblage B,Pièce C,CAM-7,True,Dimension,79.75,54.05,50.12,79.29,129.05,71.1,Rejet,Corrigé,Matin,101.73
QC-02810,2026-01-05 16:45,Machine Vision 2,Boîte D,CAM-1,True,Couleur,69.24,58.3,51.03,79.09,114.88,51.6,Accepté,Validé,Nuit,37.65
QC-02811,2026-06-01 17:15,Presse A,Pièce B,CAM-2,False,Aucun,88.27,84.9,47.44,76.01,120.03,148.1,Accepté,Non vérifié,Matin,1.66
QC-02812,2026-04-09 18:15,Machine Vision 1,Pièce A,CAM-8,True,Déformation,80.16,50.19,50.11,80.86,136.74,160.2,Rejet,Corrigé,Nuit,118.22
QC-02813,2026-04-16 12:45,Ligne Assemblage B,Boîte D,CAM-5,False,Aucun,74.74,81.94,49.63,,115.17,4.9,Accepté,Non vérifié,Nuit,6.19
QC-02814,2026-04-04 07:45,Presse A,Boîte D,CAM-3,False,Aucun,75.92,68.96,52.66,79.88,140.09,34.6,Accepté,Validé,Matin,7.58
QC-02815,2026-01-15 08:30,Machine Vision 2,Boîte D,CAM-3,False,Aucun,98.99,79.63,52.42,85.39,125.72,13.6,Accepté,Validé,Nuit,0.3
QC-02816,2026-01-04 17:45,Convoyeur C,Pièce A,CAM-3,False,Aucun,75.72,77.78,49.96,84.01,110.76,159.1,Accepté,Validé,Matin,0.93
QC-02817,2026-05-03 13:00,Machine Vision 1,Pièce B,CAM-8,True,Rayure,94.8,33.31,50.29,82.33,113.3,45.6,Rejet,Non vérifié,Après-midi,108.81
QC-02818,2026-01-22 10:45,Presse A,Pièce A,CAM-2,False,Aucun,96.95,93.07,50.03,83.76,124.08,97.1,Accepté,Corrigé,Nuit,2.46
QC-02819,2026-06-08 09:30,Convoyeur C,Pièce C,CAM-2,False,Aucun,98.57,89.43,51.41,82.03,126.78,21.2,Accepté,Validé,Après-midi,2.88
QC-02820,2026-05-30 13:30,Machine Vision 2,Pièce A,CAM-8,False,Aucun,71.15,93.28,51.28,80.51,119.52,111.6,Accepté,Non vérifié,Matin,6.13
QC-02821,2026-02-12 06:15,Presse A,Pièce A,CAM-3,False,Aucun,83.54,68.95,51.89,73.59,124.98,62.9,Accepté,Non vérifié,Après-midi,5.75
QC-02822,2026-01-29 13:15,Machine Vision 2,Pièce A,CAM-3,False,Aucun,79.49,79.79,52.39,84.31,110.13,116.6,Accepté,Corrigé,Matin,3.51
QC-02823,2026-03-08 21:45,Convoyeur C,Pièce B,CAM-4,True,Déformation,68.94,40.22,47.12,84.12,123.57,61.6,Accepté,Non vérifié,Nuit,25.77
QC-02824,2026-06-05 07:45,Machine Vision 2,Pièce A,CAM-4,False,Aucun,73.67,61.44,49.07,86.62,109.66,86.8,Accepté,Validé,Matin,0.26
QC-02825,2026-02-15 08:15,Machine Vision 1,Boîte D,CAM-3,False,Aucun,76.0,89.5,50.47,83.29,129.06,180.4,Accepté,Non vérifié,Après-midi,5.04
QC-02826,2026-01-10 21:15,Convoyeur C,Pièce A,CAM-7,False,Aucun,79.17,85.71,55.79,86.94,118.43,53.3,Accepté,Validé,Après-midi,3.17
QC-02827,2026-05-08 12:30,Machine Vision 2,Pièce A,CAM-5,False,Aucun,95.63,98.72,51.71,80.75,119.24,66.8,Accepté,Corrigé,Après-midi,5.92
QC-02828,2026-05-22 13:15,Convoyeur C,Pièce C,CAM-3,False,Aucun,98.1,65.21,50.92,81.3,124.39,39.5,Accepté,Non vérifié,Nuit,5.55
QC-02829,2026-06-27 19:15,Machine Vision 2,Pièce B,CAM-7,False,Aucun,77.74,67.03,49.76,79.84,104.25,152.7,Accepté,Corrigé,Matin,3.86
QC-02830,2026-02-16 11:45,Machine Vision 2,Boîte D,CAM-7,False,Aucun,98.44,66.97,51.17,79.84,111.76,89.3,Accepté,Validé,Nuit,2.45
QC-02831,2026-04-26 13:00,Ligne Assemblage B,Pièce A,CAM-6,False,Aucun,96.21,64.89,49.45,80.24,125.18,88.0,Accepté,Corrigé,Matin,5.71
QC-02832,2026-04-03 08:30,Machine Vision 1,Boîte D,CAM-4,False,Aucun,83.7,50.22,50.35,78.2,113.82,239.3,Accepté,Validé,Après-midi,0.55
QC-02833,2026-04-07 12:15,Convoyeur C,Boîte D,CAM-5,False,Aucun,77.89,,49.76,81.45,111.45,14.6,Accepté,Corrigé,Matin,0.41
QC-02834,2026-04-16 12:15,Presse A,Pièce A,CAM-6,False,Aucun,74.07,84.34,50.31,81.16,118.59,44.9,Accepté,Corrigé,Matin,6.17
QC-02835,2026-03-15 20:00,Convoyeur C,Pièce B,CAM-7,True,Déformation,57.66,48.19,48.08,79.4,114.48,116.1,Accepté,Corrigé,Après-midi,129.19
QC-02836,2026-04-17 20:15,Convoyeur C,Pièce C,CAM-8,True,Déformation,67.17,49.67,48.52,78.4,115.08,118.6,Accepté,Validé,Après-midi,50.56
QC-02837,2026-05-08 16:30,Convoyeur C,Pièce A,CAM-6,True,Dimension,89.51,26.49,48.89,85.76,126.44,33.6,Rejet,Non vérifié,Nuit,89.75
